"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Thailand","1990","Rural","Both Sexes","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","4954900",""
"Thailand","1990","Rural","Both Sexes","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","4509200",""
"Thailand","1990","Rural","Both Sexes","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","4530500",""
"Thailand","1990","Rural","Both Sexes","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","3970800",""
"Thailand","1990","Rural","Both Sexes","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","3644500",""
"Thailand","1990","Rural","Both Sexes","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","3016200",""
"Thailand","1990","Rural","Both Sexes","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","2434500",""
"Thailand","1990","Rural","Both Sexes","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","2070600",""
"Thailand","1990","Rural","Both Sexes","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","1858200",""
"Thailand","1990","Rural","Both Sexes","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","1595900",""
"Thailand","1990","Rural","Both Sexes","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","1235100",""
"Thailand","1990","Rural","Both Sexes","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","828400",""
"Thailand","1990","Rural","Both Sexes","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","553700",""
"Thailand","1990","Rural","Both Sexes","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","357800",""
"Thailand","1990","Rural","Both Sexes","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","352600",""
"Thailand","1990","Rural","Male","Total","Census - de jure - complete tabulation","Final figure, complete","1991","22090200",""
"Thailand","1990","Rural","Male","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","1959500",""
"Thailand","1990","Rural","Male","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","2325200",""
"Thailand","1990","Rural","Male","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","2531000",""
"Thailand","1990","Rural","Male","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","2279800",""
"Thailand","1990","Rural","Male","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","2393300",""
"Thailand","1990","Rural","Male","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","1938600",""
"Thailand","1990","Rural","Male","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","1783700",""
"Thailand","1990","Rural","Male","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","1474400",""
"Thailand","1990","Rural","Male","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","1195900",""
"Thailand","1990","Rural","Male","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","1010500",""
"Thailand","1990","Rural","Male","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","894100",""
"Thailand","1990","Rural","Male","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","762300",""
"Thailand","1990","Rural","Male","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","601000",""
"Thailand","1990","Rural","Male","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","392500",""
"Thailand","1990","Rural","Male","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","254000",""
"Thailand","1990","Rural","Male","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","153800",""
"Thailand","1990","Rural","Male","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","140600",""
"Thailand","1990","Rural","Female","Total","Census - de jure - complete tabulation","Final figure, complete","1991","22235200",""
"Thailand","1990","Rural","Female","0 - 4","Census - de jure - complete tabulation","Final figure, complete","1991","1842400",""
"Thailand","1990","Rural","Female","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1991","2285400",""
"Thailand","1990","Rural","Female","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1991","2423900",""
"Thailand","1990","Rural","Female","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1991","2229400",""
"Thailand","1990","Rural","Female","20 - 24","Census - de jure - complete tabulation","Final figure, complete","1991","2137200",""
"Thailand","1990","Rural","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","1991","2032200",""
"Thailand","1990","Rural","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","1991","1860800",""
"Thailand","1990","Rural","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","1991","1541800",""
"Thailand","1990","Rural","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","1991","1238600",""
"Thailand","1990","Rural","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","1991","1060100",""
"Thailand","1990","Rural","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","1991","964100",""
"Thailand","1990","Rural","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","1991","833600",""
"Thailand","1990","Rural","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","1991","634100",""
"Thailand","1990","Rural","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","1991","435900",""
"Thailand","1990","Rural","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","1991","299700",""
"Thailand","1990","Rural","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","1991","204000",""
"Thailand","1990","Rural","Female","80 +","Census - de jure - complete tabulation","Final figure, complete","1991","212000",""
"Thailand","1980","Total","Both Sexes","Total","Census - de jure - complete tabulation","Final figure, complete","1983","44824540",""
"Thailand","1980","Total","Both Sexes","0","Census - de jure - complete tabulation","Final figure, complete","1983","1143652",""
"Thailand","1980","Total","Both Sexes","1","Census - de jure - complete tabulation","Final figure, complete","1983","1043636",""
"Thailand","1980","Total","Both Sexes","1 - 4","Census - de jure - complete tabulation","Final figure, complete","1983","4282194","2"
"Thailand","1980","Total","Both Sexes","2","Census - de jure - complete tabulation","Final figure, complete","1983","1048996",""
"Thailand","1980","Total","Both Sexes","3","Census - de jure - complete tabulation","Final figure, complete","1983","1116420",""
"Thailand","1980","Total","Both Sexes","4","Census - de jure - complete tabulation","Final figure, complete","1983","1073142",""
"Thailand","1980","Total","Both Sexes","5","Census - de jure - complete tabulation","Final figure, complete","1983","1137785",""
"Thailand","1980","Total","Both Sexes","5 - 9","Census - de jure - complete tabulation","Final figure, complete","1983","5835378","2"
"Thailand","1980","Total","Both Sexes","6","Census - de jure - complete tabulation","Final figure, complete","1983","1138182",""
"Thailand","1980","Total","Both Sexes","7","Census - de jure - complete tabulation","Final figure, complete","1983","1165754",""
"Thailand","1980","Total","Both Sexes","8","Census - de jure - complete tabulation","Final figure, complete","1983","1196700",""
"Thailand","1980","Total","Both Sexes","9","Census - de jure - complete tabulation","Final figure, complete","1983","1196957",""
"Thailand","1980","Total","Both Sexes","10","Census - de jure - complete tabulation","Final figure, complete","1983","1185908",""
"Thailand","1980","Total","Both Sexes","10 - 14","Census - de jure - complete tabulation","Final figure, complete","1983","5904497","2"
"Thailand","1980","Total","Both Sexes","11","Census - de jure - complete tabulation","Final figure, complete","1983","1207605",""
"Thailand","1980","Total","Both Sexes","12","Census - de jure - complete tabulation","Final figure, complete","1983","1216589",""
"Thailand","1980","Total","Both Sexes","13","Census - de jure - complete tabulation","Final figure, complete","1983","1144906",""
"Thailand","1980","Total","Both Sexes","14","Census - de jure - complete tabulation","Final figure, complete","1983","1149489",""
"Thailand","1980","Total","Both Sexes","15","Census - de jure - complete tabulation","Final figure, complete","1983","1175130",""
"Thailand","1980","Total","Both Sexes","15 - 19","Census - de jure - complete tabulation","Final figure, complete","1983","5408261","2"
"Thailand","1980","Total","Both Sexes","16","Census - de jure - complete tabulation","Final figure, complete","1983","1113118",""
"Thailand","1980","Total","Both Sexes","17","Census - de jure - complete tabulation","Final figure, complete","1983","1104306",""
"Thailand","1980","Total","Both Sexes","18","Census - de jure - complete tabulation","Final figure, complete","1983","1036927",""
